company,company_domain_name,phone,address,city,state,country,zip,industry,type,numberofemployees,website,firstname,lastname,jobtitle,email,mobilephone,nocturn_icp_score,nocturn_icp_tier,nocturn_star_rating,nocturn_room_count,nocturn_has_whatsapp,nocturn_whatsapp_number,nocturn_whatsapp_source,nocturn_has_email,nocturn_after_hours_gap,nocturn_google_rating,nocturn_google_reviews,nocturn_google_maps_url,nocturn_member_id,nocturn_source,nocturn_outreach_priority,nocturn_outreach_channel,nocturn_pilot_roi_estimate,nocturn_adr_estimate,nocturn_pilot_status,nocturn_pilot_start_date,nocturn_first_touch_template,nocturn_notes,nocturn_data_collected_date,lifecyclestage,hs_lead_status,lead_source,lead_source_detail
Pavilion Hotel Kuala Lumpur Managed By Banyan Tree,banyantree.com,+60321131850,"170, Jalan Bukit Bintang, 55100, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,55100,Hospitality,PROSPECT,325,https://www.banyantree.com/en/malaysia/pavilion-hotel,,,General Manager,pavilionhotel-kualalumpur@banyantree.com,,9,HOT,5 Star,325,NO,,,YES,YES,,,,1557,MAH Directory,2,Email,27936,160,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Pegasus Hotel,pegasushotel.my,+60350368888,"Jalan Pahat L 15/L, Dataran Otomobil, Seksyen 15, 40200, Shah Alam, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,40200,Hospitality,PROSPECT,198,http://www.pegasushotel.my,,,General Manager,reservation@pegasushotel.my,,9,HOT,2 Star,198,NO,,,YES,YES,,,,1477,MAH Directory,2,Email,12744,120,Not Started,,1C,198 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Perdana Kuala Lumpur City Centre,pnbperdanaonthepark.com,+60374903333,"No. 10, Jalan Binjai, 50450, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50450,Hospitality,PROSPECT,225,http://www.pnbperdanaonthepark.com,,,General Manager,pklcc.enquiry@attanahotels.com,,12,HOT,4 Star,225,NO,,,YES,YES,,,,0310,MAH Directory,2,Email,30149,250,Not Started,,1C,4 Star | 225 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Pest Craft (M) Sdn Bhd,pest-craft.com,+60386001987,"13-03, Jalan Kenari 18B, Bandar Puchong Jaya, 47170, Puchong, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,47170,Hospitality,PROSPECT,50,https://pest-craft.com/,,,General Manager,sales@pest-craft.com,,6,WARM,Associate,,NO,,,YES,YES,,,,1857,MAH Directory,2,Email,6480,120,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Petaling Jaya Marriott Hotel,eastin.com,+60376651111,"13, Section 16/11, Pusat Dagang Seksyen 16, Jalan Damansara, 46350, Petaling Jaya, Selangor, Malaysia,",Kuala Lumpur,Selangor,Malaysia,46350,Hospitality,PROSPECT,393,http://www.eastin.com/,,,General Manager,fin.admin@pj.eastin.com,,9,HOT,5 Star,393,NO,,,YES,YES,,,,0745,MAH Directory,2,Email,33696,160,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Pj De Inn Hotel,deinnhotel.com,+60379553535,"No. 4 & 6, Jalan 8/1E, 46050, Petaling Jaya, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,46050,Hospitality,PROSPECT,53,http://www.deinnhotel.com,,,General Manager,info@deinnhotel.com,,9,HOT,2 Star,53,NO,,,YES,YES,,,,0372,MAH Directory,2,Email,3240,120,Not Started,,1C,53 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Premiera Hotel Kuala Lumpur,premiera.com.my,+60326151000,"Level 25, Menara MARA, 232, Jalan Tuanku Abdul Rahman, 50100, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50100,Hospitality,PROSPECT,90,http://www.premiera.com.my,,,General Manager,info@premierahotel.com.my,,10,HOT,Others,90,NO,,,YES,YES,,,,0904,MAH Directory,2,Email,7776,160,Not Started,,1C,90 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Premiere Hotel,premiere-hotels.com,+60333256868,"Bandar Bukit Tinggi 1/KS6, Jalan Langat, 41200, Klang, Selangor, Malaysia,",Kuala Lumpur,Selangor,Malaysia,41200,Hospitality,PROSPECT,250,http://www.premiere-hotels.com,,,General Manager,enquiry@premiere-hotels.wct.my,,12,HOT,4 Star,250,NO,,,YES,YES,,,,0662,MAH Directory,2,Email,33750,250,Not Started,,1C,4 Star | 250 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Prescott Ace Kuala Lumpur,teg-hotels.com,+60390868888,"Jalan C180/1, Dataran C180, 43200, Cheras, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,43200,Hospitality,PROSPECT,156,http://teg-hotels.com/b/prescott-ace-cheras/,,,General Manager,reservatiom.paklcr@theeverlygroup.com,,12,HOT,3 Star,156,NO,,,YES,YES,,,,0690,MAH Directory,2,Email,9936,120,Not Started,,1C,3 Star | 156 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Prescott Hotel Kuala Lumpur - Medan Tuanku,teg-hotels.com,+60327137887,"No. 23, Lorong Medan Tuanku Satu, Off Jalan Sultan Ismail, 50300, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50300,Hospitality,PROSPECT,111,http://teg-hotels.com/b/prescott-hotel-medan-tuanku/,,,General Manager,reservation.pikl@theeverlygroup.com,,12,HOT,3 Star,111,NO,,,YES,YES,,,,0348,MAH Directory,2,Email,9504,160,Not Started,,1C,3 Star | 111 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Propulsion Pools Sdn Bhd,propulsionpools.com,+60123892817,"No. 69, Jalan Penchala, Seksyen 4, 46050, Petaling Jaya, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,46050,Hospitality,PROSPECT,50,https://www.propulsionpools.com,,,General Manager,may@propulsionpools.com,+60123892817,7,WARM,Associate,,YES,+60123892817,mah_directory,YES,YES,,,,1778,MAH Directory,2,WhatsApp,6480,120,Not Started,,1B,Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Pullman Kuala Lumpur City Centre Hotel And Residences,pullmanhotels.com,+60321708888,"4 Jalan Conlay, 50450, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50450,Hospitality,PROSPECT,602,http://www.pullmanhotels.com,,,General Manager,enquiry@pullman-klcc.com,,6,WARM,5 Star,602,NO,,,YES,YES,,,,0292,MAH Directory,2,Email,51840,160,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Pulse Grande Hotel,pulsegrande.com.my,+60388878888,"Taman Putra Perdana, Presint 1, 62000, Putrajaya, Putrajaya, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,62000,Hospitality,PROSPECT,118,http://www.pulsegrande.com.my,,,General Manager,enquiry@pulsegrande.com.my,,10,HOT,5 Star,118,NO,,,YES,YES,,,,0306,MAH Directory,2,Email,10080,160,Not Started,,1C,5 Star | 118 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Puresolutions Sdn Bhd,puresolutions.asia,+60128068845,"160-1-4 Kompleks Maluri Business Centre, Jalan Jejaka, 55100, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,55100,Hospitality,PROSPECT,50,https://puresolutions.asia/,,,General Manager,info@puresolutions.asia,+60128068845,7,WARM,Associate,,YES,+60128068845,mah_directory,YES,YES,,,,1720,MAH Directory,2,WhatsApp,8640,160,Not Started,,1B,Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Putrajaya Marriott Hotel,marriottputrajaya.com,+60389498888,"IOI Resort City, 62502, Putrajaya, Putrajaya, Malaysia,",Petaling Jaya,Selangor,Malaysia,62502,Hospitality,PROSPECT,488,http://www.marriottputrajaya.com/,,,General Manager,kulpg.finance@marriott.com,,6,WARM,5 Star,488,NO,,,YES,YES,,,,1575,MAH Directory,2,Email,31536,120,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Q3 Aurelia Sdn Bhd,q3aurelia.com,+60378061316,"No. 57-3 2nd Floor, Jalan SS 23/15, Taman Sea, 47400, Petaling Jaya, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,47400,Hospitality,PROSPECT,50,http://www.q3aurelia.com,,,General Manager,sales@q3aurelia.com,,6,WARM,Associate,,NO,,,YES,YES,,,,1111,MAH Directory,2,Email,6480,120,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ramada Encore By Wyndham China Town,,+60320224858,"No. 1 & 3, Jalan Pudu Lama, 55200, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,55200,Hospitality,PROSPECT,98,,,,General Manager,admin@ramadaencorechinatownkl.com,,9,HOT,Others,98,NO,,,YES,YES,,,,1729,MAH Directory,2,Email,8352,160,Not Started,,1C,98 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ramada Suites By Wyndham Kuala Lumpur City Centre,ramadaklcc.com,+60392389888,"No. 1, Lorong Ceylon, Bukit Ceylon, 50200, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50200,Hospitality,PROSPECT,107,http://www.ramadaklcc.com,,,General Manager,reservations@ramadaklcc.com,,12,HOT,4 Star,107,NO,,,YES,YES,,,,1313,MAH Directory,2,Email,14400,250,Not Started,,1C,4 Star | 107 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Red Velvet Inn Hotel,redvelvetinnhotel.com.my,+60321101128,"5, Jalan Rembia, Bukit Bintang, 50200, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50200,Hospitality,PROSPECT,18,https://redvelvetinnhotel.com.my/,,,General Manager,redvelvetinnbb@gmail.com,,6,WARM,2 Star,18,NO,,,YES,YES,,,,1699,MAH Directory,2,Email,2880,160,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Renaissance Kuala Lumpur Hotel & Convention Centre,marriott.com,+60321622233,"Corner of Jalan Sultan Ismail & Jalan Ampang, 50450, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50450,Hospitality,PROSPECT,406,https://www.marriott.com/en-us/hotels/kulrn-renaissance,,,General Manager,rhi.kulrn.sales@renaissancehotels.com,,6,WARM,5 Star,406,NO,,,YES,YES,,,,0215,MAH Directory,2,Email,34848,160,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Resort Suites At Bandar Sunway,resortsuites.com.my,+60376117879,"Level 12, Resort Suites, Pyramid Tower, Persiaran Lagoon Bandar Sunway, 46000, Petaling Jaya, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,46000,Hospitality,PROSPECT,150,http://www.resortsuites.com.my,,,General Manager,booking@resortsuites.com.my,,12,HOT,3 Star,150,NO,,,YES,YES,,,,1190,MAH Directory,2,Email,9720,120,Not Started,,1C,3 Star | 150 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Rhr Hotel Kajang,rhrhospitality.com,+60387375555,"Wisma Metro Kajang, Jalan Semenyih, 43000, Kajang, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,43000,Hospitality,PROSPECT,102,http://www.rhrhospitality.com,,,General Manager,accounts@rhrhotelkajang.com,,12,HOT,3 Star,102,NO,,,YES,YES,,,,0125,MAH Directory,2,Email,6480,120,Not Started,,1C,3 Star | 102 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Roomie Sdn Bhd,roomie.my,+60374913111,"No 63-2 Blok F, Zenith Corporate Park, Jalan SS 7/26, Kelana Jaya, 47301, Petaling Jaya, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,47301,Hospitality,PROSPECT,50,https://www.roomie.my/,,,General Manager,oe@roomie.my,,6,WARM,Associate,,NO,,,YES,YES,,,,1626,MAH Directory,2,Email,6480,120,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Royal Park Hotel @ Uniten,royalparkhotel.com.my,+60128102339,"Kampus Putrajaya University Tenaga National, KM 7, Jalan Kajang-Puchong, 43000, Kajang, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,43000,Hospitality,PROSPECT,170,https://www.royalparkhotel.com.my/,,,General Manager,info@royalparkhotel.com.my,+60128102339,13,HOT,3 Star,170,YES,+60128102339,mah_directory,YES,YES,,,,1782,MAH Directory,1,WhatsApp,11016,120,Not Started,,1B,3 Star | 170 rooms | Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Royale Chulan Damansara,royalechulan.com,+60379599000,"2, Jalan PJU 7/3, Mutiara Damansara, 47810, Petaling Jaya, Selangor, Malaysia,",Kuala Lumpur,Selangor,Malaysia,47810,Hospitality,PROSPECT,380,https://www.royalechulan.com/,,,General Manager,enquiry.rcd@royalechulan.com,,9,HOT,5 Star,380,NO,,,YES,YES,,,,0800,MAH Directory,2,Email,32832,160,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Royale Chulan Kuala Lumpur,royalechulan.com,+60326889688,"5 Jalan Conlay, 50450, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50450,Hospitality,PROSPECT,400,https://www.royalechulan.com,,,General Manager,info.rckl@royalechulan.com,,9,HOT,5 Star,400,NO,,,YES,YES,,,,0571,MAH Directory,2,Email,34560,160,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Royale Chulan The Curve,royalechulan-thecurve.com,+60378431111,"6, Jalan PJU 7/3, Mutiara Damansara, 47800, Petaling Jaya, Selangor, Malaysia,",Kuala Lumpur,Selangor,Malaysia,47800,Hospitality,PROSPECT,144,http://www.royalechulan-thecurve.com/,,,General Manager,enquiry@rctc.com.my,,12,HOT,4 Star,144,NO,,,YES,YES,,,,0459,MAH Directory,2,Email,19350,250,Not Started,,1C,4 Star | 144 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Royce Hotel,roycehotel-kl.com,+60322763153,"20 & 22 Jalan Tun Sambanthan 3, Brickfields, 50470, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50470,Hospitality,PROSPECT,49,https://www.roycehotel-kl.com/,,,General Manager,info.roycekl@gmail.com,,7,WARM,Others,49,NO,,,YES,YES,,,,1654,MAH Directory,2,Email,4032,160,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sab Management & Resources Sdn Bhd,thesabgroup.com,+60163540100,"10-03, Mutiara Office Suite, Jalan Ipoh, Batu 3 1/2, 51200, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,51200,Hospitality,PROSPECT,50,https://thesabgroup.com,,,General Manager,admin@sabmanagementt.com,+60163540100,7,WARM,Associate,,YES,+60163540100,mah_directory,YES,YES,,,,1849,MAH Directory,2,WhatsApp,8640,160,Not Started,,1B,Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sama-Sama Express Kl International Airport,samasamahotels.com,+60387874848,"Mezzanine Level, Satellite Building A, Kuala Lumpur International Airport, 64000, KLIA, Selangor, Malaysia,",Kuala Lumpur,Selangor,Malaysia,64000,Hospitality,PROSPECT,80,http://www.samasamahotels.com,,,General Manager,reservations.sseklia@samasamahotels.com,,12,HOT,3 Star,80,NO,,,YES,YES,,,,0248,MAH Directory,2,Email,6911,160,Not Started,,1C,3 Star | 80 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sama-Sama Express Klia2,samasamaexpress.com,+60387756600,"L3, Satellite Building KLIA2, Airport Terminal, KL International Airport, 64000 , Sepang, Selangor, Malaysia,",Kuala Lumpur,Selangor,Malaysia,64000,Hospitality,PROSPECT,70,http://www.samasamaexpress.com/,,,General Manager,reservations.sseklia2@samasamahotels.com,,10,HOT,Others,70,NO,,,YES,YES,,,,0989,MAH Directory,2,Email,6048,160,Not Started,,1C,70 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sama-Sama Hotel Kl International Airport,samasamahotels.com,+60387873333,"Jalan CTA 4B, Sepang, 64000 , KLIA, Selangor, Malaysia,",Kuala Lumpur,Selangor,Malaysia,64000,Hospitality,PROSPECT,442,http://www.samasamahotels.com,,,General Manager,klairport@samasamahotels.com,,6,WARM,5 Star,442,NO,,,YES,YES,,,,0227,MAH Directory,2,Email,38016,160,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sani Hotel,sanihotel.com.my,+60340457777,"63, Jalan Putra, Off Jalan Raja Laut, 50350, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50350,Hospitality,PROSPECT,145,http://www.sanihotel.com.my,,,General Manager,sales@sanihotel.com.my,,10,HOT,Others,145,NO,,,YES,YES,,,,0720,MAH Directory,2,Email,12384,160,Not Started,,1C,145 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Santa Grand Signature Kuala Lumpur,santagrandhotels.com.my,+60320271969,"No 36, Menara Santa, Jalan Ampang, 50450, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50450,Hospitality,PROSPECT,282,https://santagrandhotels.com.my/,,,General Manager,info@santagrandhotels.com.my,,12,HOT,4 Star,282,NO,,,YES,YES,,,,1784,MAH Directory,2,Email,37800,250,Not Started,,1C,4 Star | 282 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Scott Hotel Kuala Lumpur Sentral,scotthotel.com.my,+60322731222,"10, Jalan Tun Sambanthan, Brickfields, 50470, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50470,Hospitality,PROSPECT,133,http://www.scotthotel.com.my,,,General Manager,reservation@hotelscott.com.my,,12,HOT,3 Star,133,NO,,,YES,YES,,,,0955,MAH Directory,2,Email,11232,160,Not Started,,1C,3 Star | 133 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Security Marketing Sdn Bhd,securitymarketing.com.my,+60341071226,"320, Lorong Selangor, Pusat Bandar Melawati, 53100 , Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,53100,Hospitality,PROSPECT,50,http://www.securitymarketing.com.my/,,,General Manager,enquiry@smsb.com.my,,6,WARM,Associate,,NO,,,YES,YES,,,,0475,MAH Directory,2,Email,8640,160,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Seito Systems (Malaysia) Sdn Bhd,seito.my,+60327151688,"Lot 10-02, 10th Floor, Block B, Plaza Zurich, No.12, Jalan Gelenggang, Bukit Damansara, 50490, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50490,Hospitality,PROSPECT,50,https://seito.my/,,,General Manager,chloe@seitopos.com,,6,WARM,Associate,,NO,,,YES,YES,,,,1792,MAH Directory,2,Email,8640,160,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Semenyih Eco Venture Resort & Recreation,semenyihecoventure.com,+60379879600,"Lot Tanah PT 1351, Jalan Sg Lalang Semenyih, 43500, Hulu Langat, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,43500,Hospitality,PROSPECT,50,https://www.semenyihecoventure.com/,,,General Manager,admin@semenyihecoventure.com,,6,WARM,,,NO,,,YES,YES,,,,1756,MAH Directory,2,Email,6480,120,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Seri Pacific Hotel Kuala Lumpur,seripacifichotel.com,+60340425555,"Jalan Putra, 50476, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50476,Hospitality,PROSPECT,560,http://www.seripacifichotel.com,,,General Manager,resv@seripacific.com,,6,WARM,5 Star,560,NO,,,YES,YES,,,,0070,MAH Directory,2,Email,48384,160,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sfera Residence Kuala Lumpur City Centre,kualalumpur.frasershospitality.com,+60321910888,"No. 10, Jalan Cendana, Off Jalan Sultan Ismail, 50450, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50450,Hospitality,PROSPECT,125,http://www.kualalumpur.frasershospitality.com,,,General Manager,sales.klcc-kualalumpur@frasershospitality.com,,10,HOT,5 Star,125,NO,,,YES,YES,,,,0949,MAH Directory,2,Email,10656,160,Not Started,,1C,5 Star | 125 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sgi Vacation Club,sgivacationclub.com,+6032788668,"S-07-01 & S-07-02, Swiss-Garden Residences, No. 2A, Jalan Galloway, 521450, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,,Hospitality,PROSPECT,50,https://www.sgivacationclub.com/,,,General Manager,general.admin@sgivacationclub.com,,6,WARM,,,NO,,,YES,YES,,,,1464,MAH Directory,2,Email,8640,160,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Shangri-La Hotel Kuala Lumpur,shangri-la.com,+60320322388,"11, Jalan Sultan Ismail, 50250, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50250,Hospitality,PROSPECT,662,http://www.shangri-la.com,,,General Manager,kualalumpur@shangri-la.com,,6,WARM,5 Star,662,NO,,,YES,YES,,,,0034,MAH Directory,2,Email,57024,160,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sheraton Imperial Hotel Kuala Lumpur,sheratonimperialkualalumpur.com,+60327179900,"Jalan Sultan Ismail, 50250, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50250,Hospitality,PROSPECT,398,http://www.sheratonimperialkualalumpur.com,,,General Manager,sikl.res@starwoodhotels.com,,9,HOT,5 Star,398,NO,,,YES,YES,,,,0194,MAH Directory,2,Email,34271,160,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sheraton Petaling Jaya,sheraton.com,,"Sheraton Petaling Jaya Hotel, Lot 55, Jalan Utara, Seksyen 27, 46100, Petaling Jaya, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,46100,Hospitality,PROSPECT,253,http://www.sheraton.com/petalingjaya,,,General Manager,sheraton.petalingjaya@sheraton.com,,9,HOT,5 Star,253,NO,,,YES,YES,,,,1241,MAH Directory,2,Email,16200,120,Not Started,,1C,5 Star | 253 rooms | Email,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Silka Cheras Kuala Lumpur,silkahotels.com,+60391001133,"Lot 38023, Plaza Phoenix, Batu 6, Jalan Cheras, 50000, Cheras, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,38023,Hospitality,PROSPECT,317,http://www.silkahotels.com/,,,General Manager,info.cheras@silkahotels.com,,11,HOT,4 Star,317,NO,,,YES,YES,,,,0954,MAH Directory,2,Email,42750,250,Not Started,,1C,4 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sinar Global Hygiene (M) Sdn Bhd,sghygiene.com.my,+60361876866,"1-23A First Floor, Sky Awani Commercial, Jalan Sentul Pasar, 51100, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,51100,Hospitality,PROSPECT,50,https://sghygiene.com.my/,,,General Manager,enquiry@sghygiene.com.my,,6,WARM,Associate,,NO,,,YES,YES,,,,1668,MAH Directory,2,Email,8640,160,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
