company,company_domain_name,phone,address,city,state,country,zip,industry,type,numberofemployees,website,firstname,lastname,jobtitle,email,mobilephone,nocturn_icp_score,nocturn_icp_tier,nocturn_star_rating,nocturn_room_count,nocturn_has_whatsapp,nocturn_whatsapp_number,nocturn_whatsapp_source,nocturn_has_email,nocturn_after_hours_gap,nocturn_google_rating,nocturn_google_reviews,nocturn_google_maps_url,nocturn_member_id,nocturn_source,nocturn_outreach_priority,nocturn_outreach_channel,nocturn_pilot_roi_estimate,nocturn_adr_estimate,nocturn_pilot_status,nocturn_pilot_start_date,nocturn_first_touch_template,nocturn_notes,nocturn_data_collected_date,lifecyclestage,hs_lead_status,lead_source,lead_source_detail
NB HOTEL NUSA IDAMAN,,+601111447664,"64, Jalan Susur Idaman, presint 1, Taman, Nusa Idaman, 79100 Johor Bahru, Johor Darul Ta'zim",Iskandar Puteri,Johor,Malaysia,79100,Hospitality,PROSPECT,50,,,,General Manager,,+601111447664,4,COLD,,,YES,+601111447664,google_places,NO,YES,4.4,161,https://maps.google.com/?cid=5209426090681014999,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Victory City Hotel Crystal Bay,agoda.com,+6073650195,"162 -166, Jalan Sentral 22, 79100 Johor Bahru, Johor Darul Ta'zim",Iskandar Puteri,Johor,Malaysia,79100,Hospitality,PROSPECT,50,https://www.agoda.com/victory-city-hotel-crystal-bay-h83062407/hotel/johor-bahru-my.html?adults=2&rooms=1&los=1&ds=DLz8ObVV9Kjl2PXB&checkin=2025-12-22,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.5,10,https://maps.google.com/?cid=4484844159489507135,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Teega Suites,,+60127917851,"Jalan Laksamana 1, Puteri Harbour, 79250 Iskandar Puteri, Johor Darul Ta'zim",Iskandar Puteri,Johor,Malaysia,79250,Hospitality,PROSPECT,50,,,,General Manager,,+60127917851,4,COLD,,,YES,+60127917851,google_places,NO,YES,4.3,536,https://maps.google.com/?cid=2928298060240227724,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
OZO Medini Malaysia,ozohotels.com,+6075856161,"Persiaran Medini Sentral 1, Bandar Medini Iskandar, 79250 Iskandar Puteri, Johor Darul Ta'zim",Iskandar Puteri,Johor,Malaysia,79250,Hospitality,PROSPECT,50,https://www.ozohotels.com/medini-malaysia?utm_source=google&utm_medium=gmb&utm_campaign=omm,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.7,44,https://maps.google.com/?cid=9204464384520821544,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Rose Cottage Hotel Eco Botanic,m.facebook.com,+6075226167,"66 & 68, Jalan Eko Botani 3/2 , Taman Eko Botani, Iskandar Puteri, 79100 Johor Bahru, Johor Darul Ta'zim",Iskandar Puteri,Johor,Malaysia,79100,Hospitality,PROSPECT,50,https://m.facebook.com/rchjb/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.8,204,https://maps.google.com/?cid=5278704662176405305,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
M+ Boutique Hotel (M Plus Hotel),,+6075099090,"16 & 18, 14, Jalan Silc 1, Kawasan Perindustrian SiLC, 79200 Iskandar Puteri, Johor Darul Ta'zim",Iskandar Puteri,Johor,Malaysia,79200,Hospitality,PROSPECT,50,,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.3,141,https://maps.google.com/?cid=4161925640015951763,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Almas Suites by Subhome,subhome.my,+60127917851,"4607, Persiaran Laksamana, Kota Iskandar, 79100 Iskandar Puteri, Johor Darul Ta'zim",Iskandar Puteri,Johor,Malaysia,79100,Hospitality,PROSPECT,50,https://www.subhome.my/almassuites,,,General Manager,,+60127917851,5,WARM,,,YES,+60127917851,google_places,NO,YES,4.3,174,https://maps.google.com/?cid=10163772900597318089,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Landmark Hotel,thelandmarkhotel.com.my,+6074320001,"1, Jalan Omar, Kampung Pegawai, 83000 Batu Pahat, Johor Darul Ta'zim",Batu Pahat,Johor,Malaysia,83000,Hospitality,PROSPECT,50,http://www.thelandmarkhotel.com.my/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4,988,https://maps.google.com/?cid=9642903783579444563,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Katerina Hotel,katerinahotel.com,+6074337111,"8, Jln Zabedah, Kampung Pegawai, 83000 Batu Pahat, Johor Darul Ta'zim",Batu Pahat,Johor,Malaysia,83000,Hospitality,PROSPECT,50,http://www.katerinahotel.com/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4,2027,https://maps.google.com/?cid=11234296104794689902,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Pinetree Hotel,pinetreehotel.com.my,+6074319933,"36, Jalan Mengkudu, Taman Batu Pahat, 83000 Batu Pahat, Johor Darul Ta'zim",Batu Pahat,Johor,Malaysia,83000,Hospitality,PROSPECT,50,https://www.pinetreehotel.com.my/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.9,1426,https://maps.google.com/?cid=4786172725176344889,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Pelican Hotel,pelicanhotel.com.my,+6074328111,"181, Jalan Rugayah, Kim's Park Business Centre, 83000 Batu Pahat, Johor Darul Ta'zim",Batu Pahat,Johor,Malaysia,83000,Hospitality,PROSPECT,50,https://www.pelicanhotel.com.my/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.8,839,https://maps.google.com/?cid=1369889960719231935,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Crystal Inn,crystalinn-hotel.com,+6074315222,"36, Jln Zabedah, Kampung Pegawai, 83000 Batu Pahat, Johor Darul Ta'zim",Batu Pahat,Johor,Malaysia,83000,Hospitality,PROSPECT,50,https://crystalinn-hotel.com/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.2,900,https://maps.google.com/?cid=11312019707351202254,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Cempaka Guesthouse Batu Pahat,cempakaguesthouse.wordpress.com,+60125388024,"6, Jalan Kolam Air, Taman Soga, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,http://cempakaguesthouse.wordpress.com/,,,General Manager,,+60125388024,5,WARM,,,YES,+60125388024,google_places,NO,YES,4,31,https://maps.google.com/?cid=2600000490477588137,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Summit Signature Hotel,summithotelbp.com,+6074322266,"88, Jalan Bakau Condong, Kampung Pegawai, 83000 Batu Pahat, Johor Darul Ta'zim",Batu Pahat,Johor,Malaysia,83000,Hospitality,PROSPECT,50,http://www.summithotelbp.com/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.6,851,https://maps.google.com/?cid=6164519771440011983,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Hotel City 88,,+6074351212,"1, Jalan Timah Hitam, Kampung Kenangan Dato Onn, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4,121,https://maps.google.com/?cid=11866841065878762064,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Hotel DPMJ,,+6074320780,"22, Jalan Megat, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.4,10,https://maps.google.com/?cid=1117059467843057337,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Batu Pahat Taman Flora Homestay,facebook.com,+60177624174,"45, Jalan Flora, Taman Flora, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,https://www.facebook.com/bpflorahome,,,General Manager,,+60177624174,5,WARM,,,YES,+60177624174,google_places,NO,YES,3.9,29,https://maps.google.com/?cid=823030926949523020,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Biz Hotel,1malaysiabudgethotels.com,+6074385000,"9, Jln Maju, Taman Maju, 83000 Batu Pahat, Johor Darul Ta'zim",Batu Pahat,Johor,Malaysia,83000,Hospitality,PROSPECT,50,http://www.1malaysiabudgethotels.com/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.1,368,https://maps.google.com/?cid=11518030179770196048,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Elegant Hotel,eleganthotel.com.my,+6074343666,"28 & 29, Jln Maju, Taman Maju, 83000 Batu Pahat, Johor Darul Ta'zim",Batu Pahat,Johor,Malaysia,83000,Hospitality,PROSPECT,50,http://eleganthotel.com.my/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4,150,https://maps.google.com/?cid=12029134299259541996,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Remember Hotel,rememberhotel.com.my,+6074331111,"No. 17, 18 & 19, Jln Maju Barat, Taman Maju, 83000 Batu Pahat, Johor Darul Ta'zim",Batu Pahat,Johor,Malaysia,83000,Hospitality,PROSPECT,50,http://rememberhotel.com.my/batupahat/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.5,497,https://maps.google.com/?cid=10063489458525687920,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Murni Homestay Batu Pahat,,+60137701958,"19, Jalan Rotan Tunggal, Taman Sri Jaya, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60137701958,4,COLD,,,YES,+60137701958,google_places,NO,YES,3.5,14,https://maps.google.com/?cid=10140217648192358549,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Tasek Home Stay Tasek,facebook.com,+60127543421,"2, Jalan Tasek 1, Taman Tasek, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,https://www.facebook.com/tasekhomestaybp,,,General Manager,,+60127543421,5,WARM,,,YES,+60127543421,google_places,NO,YES,3.3,49,https://maps.google.com/?cid=16114016774604501218,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Tasek Home Stay Princess,facebook.com,+60127543421,"12, Jalan Bendahara 3, Taman Puteri, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,https://www.facebook.com/tasekhomestaybp,,,General Manager,,+60127543421,5,WARM,,,YES,+60127543421,google_places,NO,YES,4,30,https://maps.google.com/?cid=5734319396621067860,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Super OYO 44036 Hotel De Perdana Hill,oyorooms.com,+60350378296,"95 & 95A, Jalan Perdana, Taman Bukit Perdana, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,https://www.oyorooms.com/75220/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.6,267,https://maps.google.com/?cid=14544562988540164496,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Teratak Zabha,bob.my,+60139998788,"3, Jalan Padang Tembak, Kampung Istana, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,http://bob.my/,,,General Manager,,+60139998788,5,WARM,,,YES,+60139998788,google_places,NO,YES,4.7,3,https://maps.google.com/?cid=8084697981898678328,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
No Operation,facebook.com,+60177289027,"Jalan Perdana 2/20, Taman Bukit Perdana, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,http://www.facebook.com/bphomestay,,,General Manager,,+60177289027,5,WARM,,,YES,+60177289027,google_places,NO,YES,3.8,12,https://maps.google.com/?cid=11440205453893484079,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Just Hotel Batu Pahat,,+6074351111,"9, Jalan Perniagaan Ceria 3, Pusat Perniagaan Ceria, 83000 Batu Pahat, Johor Darul Ta'zim",Batu Pahat,Johor,Malaysia,83000,Hospitality,PROSPECT,50,,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.8,396,https://maps.google.com/?cid=3076751907110737371,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sri Peserai Homestay,sripeseraihomestay.blogspot.com,+60133882190,"Kilometer 6, Jalan Peserai, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,http://sripeseraihomestay.blogspot.com/,,,General Manager,,+60133882190,5,WARM,,,YES,+60133882190,google_places,NO,YES,3.7,199,https://maps.google.com/?cid=4926569188529229080,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Kamar Tamu Private Homestay,kamartamublog.wordpress.com,+60167197070,"106, Jalan Tongkang Pechah, Parit Bilal, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,http://kamartamublog.wordpress.com/,,,General Manager,,+60167197070,5,WARM,,,YES,+60167197070,google_places,NO,YES,4.2,138,https://maps.google.com/?cid=13777192953178044332,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sarah's Homestay,facebook.com,+60137793007,"140, Jalan Gemilang 2, Taman Banang Jaya, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,http://www.facebook.com/sarahhomestay/,,,General Manager,,+60137793007,5,WARM,,,YES,+60137793007,google_places,NO,YES,4,12,https://maps.google.com/?cid=274048617360071484,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
SALHAH SELESA HOMESTAY,facebook.com,+60166868742,"61, Jalan Muar, Bagan Laut, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,https://www.facebook.com/pages/Salhah-Selesa-Homestay/530604533736037,,,General Manager,,+60166868742,5,WARM,,,YES,+60166868742,google_places,NO,YES,4,30,https://maps.google.com/?cid=13647575387967748165,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sri Gading Homestay,,+60108413972,"2, Jalan Sawi 2, Taman Sri Panchor, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60108413972,4,COLD,,,YES,+60108413972,google_places,NO,YES,3.1,13,https://maps.google.com/?cid=16166031048862989556,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Times-In Budget Room,,+60167752775,"16, Jalan Seluang, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60167752775,4,COLD,,,YES,+60167752775,google_places,NO,YES,3,2,https://maps.google.com/?cid=5209395897599446028,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
B&S Boutique Hotel,bnshotel.com,+60108015155,"2-10, 8, Ground Floor, Plaza Lian Hoe, Jalan Abu Bakar, Kampung Pegawai, 83000 Batu Pahat, Johor Darul Ta'zim",Batu Pahat,Johor,Malaysia,83000,Hospitality,PROSPECT,50,http://www.bnshotel.com/,,,General Manager,,+60108015155,5,WARM,,,YES,+60108015155,google_places,NO,YES,3.9,694,https://maps.google.com/?cid=12167353311982287531,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Batu Pahat Dragon Hotel,m.facebook.com,+6074326960,"Dragon Hotel, 1, Jalan Puteri, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,https://m.facebook.com/hoteldragonbp/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.3,50,https://maps.google.com/?cid=11878271739048676292,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Fairyland Hotel,,+6074341777,"91-2a, Jalan Rahmat, Kampung Pegawai, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.4,7,https://maps.google.com/?cid=5388018644404552756,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Silver Inn,facebook.com,+6074315122,"2, Jalan Fatimah, Kampung Pegawai, 83000 Batu Pahat, Johor Darul Ta'zim",Batu Pahat,Johor,Malaysia,83000,Hospitality,PROSPECT,50,https://www.facebook.com/pages/The-Silver-Inn-Hotel-Batu-Pahat/179778418743180,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4,291,https://maps.google.com/?cid=9494366039713950665,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Bedok Homestay,,+60127132262,"Jalan Bedok, Taman Putera 2, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60127132262,4,COLD,,,YES,+60127132262,google_places,NO,YES,3.8,21,https://maps.google.com/?cid=1206039342978582702,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
HOMESTAY DE NEST BATU PAHAT,booking.com,+60177273805,"52-18, Jalan Mustaffa, Taman Sejahtera, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,https://www.booking.com/hotel/my/de-nest-house.en-gb.html?label=gen173nr-1BCAsooQFCDWRlLW5lc3QtaG91c2VIM1gEaKEBiAEBmAEJuAEYyAEM2AEB6AEBiAIBqAIEuALi7bDBBsACAdICJDEwNTE2NTc3LTgyNDgtNDZiZS1hODQ4LWUxNWMyNjBlZmRjY9gCBeACAQ&sid=97cd1bbe048897c3e288b7374a99c1d5&age=0&dist=0&group_adults=4&group_children=1&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,,,General Manager,,+60177273805,5,WARM,,,YES,+60177273805,google_places,NO,YES,,,https://maps.google.com/?cid=7563015468010323443,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"Homestay 29, Jalan Mustaffa",,+60177273805,"52-18, Jalan Mustaffa, Taman Sejahtera, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60177273805,4,COLD,,,YES,+60177273805,google_places,NO,YES,3.4,8,https://maps.google.com/?cid=17664180070577956377,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Wood Homestay,,,"50-1, Jalan Mustaffa, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://maps.google.com/?cid=7160706033256696092,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Chung‘s family,,,"51-3, Jalan Mustaffa, Kampung Pegawai, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,5,8,https://maps.google.com/?cid=14935491785549656291,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
christine的亂亂房間,,,"51-3, Jalan Mustaffa, Kampung Pegawai, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,5,1,https://maps.google.com/?cid=15510606966591642003,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
三春客棧 Sam Choon Homestay Batu Pahat,facebook.com,+60187819006,"107, Jalan Mustaffa, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,https://www.facebook.com/profile.php?id=61563474770170&mibextid=LQQJ4d,,,General Manager,,+60187819006,5,WARM,,,YES,+60187819006,google_places,NO,YES,4.8,13,https://maps.google.com/?cid=7072745267416891877,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
hotel,,,"Jalan Mustaffa, Kampung Pegawai, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,5,1,https://maps.google.com/?cid=2981304829229505076,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sam Choon Homestay 三春客棧 Batu Pahat City Centre 4R4B4CP 峇株巴轄民宿 市中心Summit旁邊 四房四浴停車方便 11-13pax - Four-Bedroom House,bluepillow.com,,Malaysia,Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,https://www.bluepillow.com/search/6811a9db6178c7268f2c0e09?dest=bkng&cat=House&lat=1.8576&lng=102.93157&language=en,,,General Manager,,,3,COLD,,,NO,,,NO,YES,,,https://maps.google.com/?cid=716768321740790576,,Google Places,3,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sam Choon Homestay 三春客棧 Batu Pahat City Centre 4R4B4CP 峇株巴轄民宿 市中心Summit旁邊 四房四浴停車方便 - Four-Bedroom House,bluepillow.com,,Malaysia,Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,https://www.bluepillow.com/search/69494b730c60a53fb7cd2172?dest=nuit&cat=Holiday+village+rental&lat=1.8576&lng=102.93156&language=en,,,General Manager,,,3,COLD,,,NO,,,NO,YES,,,https://maps.google.com/?cid=6670383728407932518,,Google Places,3,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sam Choon Homestay Batu Pahat City Centre 4Room4CP,bluepillow.com,,Malaysia,Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,https://www.bluepillow.com/search/67a2415f905c444f2d0adafe?dest=ago&cat=Vacation+rental+(other)&lat=1.85739&lng=102.93142&language=en,,,General Manager,,,3,COLD,,,NO,,,NO,YES,,,https://maps.google.com/?cid=17423120981939250450,,Google Places,3,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Golden Homestay,,,Malaysia,Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://maps.google.com/?cid=4811054225814405001,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Bilik Sewa Bulanan,,,"36, Jalan Chengal, Taman Batu Pahat, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,,,https://maps.google.com/?cid=8478517554610604272,,Google Places,4,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Golden Homestay Batu Pahat,goldenhomestaybatupahat.wordpress.com,+60127111359,"No. 50, 10, Jalan Mustaffa, Kampung Pegawai, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,https://goldenhomestaybatupahat.wordpress.com/,,,General Manager,,+60127111359,5,WARM,,,YES,+60127111359,google_places,NO,YES,4.1,24,https://maps.google.com/?cid=11815539107801128013,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
HomeStay Rm38,,+60167990942,"Kampung Pegawai, Batu Pahat",Batu Pahat,Johor,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60167990942,4,COLD,,,YES,+60167990942,google_places,NO,YES,4.1,8,https://maps.google.com/?cid=6601066411359255749,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
