company,company_domain_name,phone,address,city,state,country,zip,industry,type,numberofemployees,website,firstname,lastname,jobtitle,email,mobilephone,nocturn_icp_score,nocturn_icp_tier,nocturn_star_rating,nocturn_room_count,nocturn_has_whatsapp,nocturn_whatsapp_number,nocturn_whatsapp_source,nocturn_has_email,nocturn_after_hours_gap,nocturn_google_rating,nocturn_google_reviews,nocturn_google_maps_url,nocturn_member_id,nocturn_source,nocturn_outreach_priority,nocturn_outreach_channel,nocturn_pilot_roi_estimate,nocturn_adr_estimate,nocturn_pilot_status,nocturn_pilot_start_date,nocturn_first_touch_template,nocturn_notes,nocturn_data_collected_date,lifecyclestage,hs_lead_status,lead_source,lead_source_detail
Burmahtel Hotel,m.facebook.com,+6042274129,"Wisma Soon, Jalan Burma, Pulau Tikus, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,https://m.facebook.com/pages/category/Local-Business/Burmahtel-Penang-Hostel-108453959203332/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.7,460,https://maps.google.com/?cid=379626150539782875,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
RP Alora Dormitory,www2.rpmanpro.com,+6046467777,"B-Tower, Bayan Point, 19, Medan Kampung Relau, Bayan Lepas",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,https://www2.rpmanpro.com/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.8,503,https://maps.google.com/?cid=5627736985812709405,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Equatorial Penang,,+6046327000,"1, Jalan Bukit Jambul, Penang",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.3,2771,https://maps.google.com/?cid=3425046428917837253,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Victoria Inn,,+6042622278,"278, Lebuh Victoria, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.7,235,https://maps.google.com/?cid=12199903423557004971,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
23 LoveLane,23lovelane.com,+6042621323,"23, Lorong Love, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,http://www.23lovelane.com/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.8,1241,https://maps.google.com/?cid=17883440261844696423,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Red Inn Court,facebook.com,+6042611144,"35B, Jalan Masjid Kapitan Keling, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,https://www.facebook.com/boutiquebackpackerhostel,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.8,453,https://maps.google.com/?cid=10122134494324464995,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Old Penang Hotel - Penang Times Square,oldpenanghotel.com,+6042267611,"3, Jalan Kampung Jawa Lama, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,http://www.oldpenanghotel.com/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.6,584,https://maps.google.com/?cid=16045538347587529508,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Day & Night Guesthouse,m.facebook.com,+60164457208,"319, Lebuh Chulia, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,https://m.facebook.com/DayNightGuesthouse/,,,General Manager,,+60164457208,5,WARM,,,YES,+60164457208,google_places,NO,YES,3.1,7,https://maps.google.com/?cid=1955634231806285332,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Grand Inn Macalister Road,,+6042107288,"165-G-2, Jalan Macalister, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.9,565,https://maps.google.com/?cid=7805755917109917763,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Campbell House Penang,campbellhousepenang.com,+6042618290,"106, Lebuh Campbell, George Town, 10100 George Town, Pulau Pinang",George Town,Penang,Malaysia,10100,Hospitality,PROSPECT,50,http://www.campbellhousepenang.com/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.7,562,https://maps.google.com/?cid=10538716607854782917,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Young Men's Christian Association Of Penang (YMCA),ymcapg.com,+6042288211,"211, Jalan Macalister, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,http://www.ymcapg.com/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.2,1367,https://maps.google.com/?cid=11351018702481510233,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Hotel Mercure Penang Beach,all.accor.com,+6043718888,"505, Jalan Tanjung Bungah, Tanjung Bungah",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,https://all.accor.com/hotel/B4R7/index.en.shtml?dateIn=2023-01-01&nights=1&compositions=2&stayplus=false&snu=false#origin=accor,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4,3334,https://maps.google.com/?cid=10671108479812580851,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"Swing & Pillows @ Grand Inn, Georgetown Penang",swingandpillows.com,+6042503288,"72, Jalan Penang, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,https://swingandpillows.com/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.1,896,https://maps.google.com/?cid=6158566708620528622,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Rainbow Paradise Beach Resort,rainbowparadisebeachresort.com,+6048999999,"527, Jalan Tanjung Bungah, Tanjung Tokong, Tanjung Bungah",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,https://www.rainbowparadisebeachresort.com/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.7,4055,https://maps.google.com/?cid=130586375812669549,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
322 Chulia,,+60123295597,"322, Lebuh Chulia, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60123295597,4,COLD,,,YES,+60123295597,google_places,NO,YES,3,4,https://maps.google.com/?cid=5751820850232637921,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
De' Garden Hotel,degardenhotel.com.my,+6043322000,"Lorong Cempaka, Kampung Paya, Butterworth",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,http://www.degardenhotel.com.my/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.8,845,https://maps.google.com/?cid=16838216046736478850,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
House of Journey Hostel & Guesthouse,hostelworld.com,+60124401399,"12, Lebuh Carnarvon, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,https://www.hostelworld.com/st/hostels/p/81877/house-of-journey/,,,General Manager,,+60124401399,5,WARM,,,YES,+60124401399,google_places,NO,YES,4.4,240,https://maps.google.com/?cid=15573816678014109782,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
HomeAway Townhouse,,+60134898628,"21, Jalan Phuah Hin Leong, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60134898628,4,COLD,,,YES,+60134898628,google_places,NO,YES,4.5,23,https://maps.google.com/?cid=14978124366393784750,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Cocoa Mews,instagram.com,+6042610451,"101, King Street, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,https://www.instagram.com/cocoamews/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.5,267,https://maps.google.com/?cid=11802456983128660859,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Muntri Mews,georgetownheritage.com,+6042635125,"77, Lebuh Muntri, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,https://www.georgetownheritage.com/muntri-mews-hotel/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.4,297,https://maps.google.com/?cid=13379086604431428196,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
VEENAI HOTEL,m.facebook.com,+6043231212,"No. 5017, Jalan Bagan Luar, Butterworth",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,https://m.facebook.com/pages/Veenai-Hotel/195289713880434,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.2,122,https://maps.google.com/?cid=17485874686578871403,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ixora Hotel Penang,ixorahotel.com,+6043828888,"3096 Jalan Baru, Bandar Perai Jaya, Perai",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,http://www.ixorahotel.com/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.1,5005,https://maps.google.com/?cid=9901978638326792377,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Armenian Suite,armeniansuite.com,+60122993118,"33, Lebuh Armenian, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,http://www.armeniansuite.com,,,General Manager,,+60122993118,5,WARM,,,YES,+60122993118,google_places,NO,YES,3.8,314,https://maps.google.com/?cid=17610400673573311748,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Apple 1 Hotel Gurney,sleephotel.com.my,+60192332660,"370, Lebuhraya Maktab, Pulau Tikus, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,https://www.sleephotel.com.my/our-hotels/apple-1-hotel-gurney,,,General Manager,,+60192332660,5,WARM,,,YES,+60192332660,google_places,NO,YES,4.3,677,https://maps.google.com/?cid=4918982374149831520,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Palanquinn Heritage Suites,facebook.com,+6042271088,"39, Lorong Bangkok, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,https://www.facebook.com/PalanquinnPenang/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.1,35,https://maps.google.com/?cid=17546900518297820740,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Little India Heritage Villa,,+6042621911,"32, Lebuh Ah Quee, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.6,301,https://maps.google.com/?cid=16195054422269295392,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Chulia Mansion Hotel,qanova.com.my,+601131477511,"413, Lebuh Chulia, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,https://qanova.com.my/hotel/,,,General Manager,,+601131477511,5,WARM,,,YES,+601131477511,google_places,NO,YES,4.1,733,https://maps.google.com/?cid=14015291196775656537,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Paramount Hotel,,+6042273649,"48 F, Jalan Sultan Ahmad Shah, George Town",George Town,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.3,102,https://maps.google.com/?cid=3696172251466602808,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Kimberley Hotel Georgetown,kimberleyhotel.com.my,+6042636688,"Jalan Sungai Ujong, George Town, 10100 George Town, Pulau Pinang",George Town,Penang,Malaysia,10100,Hospitality,PROSPECT,50,http://kimberleyhotel.com.my/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4,2256,https://maps.google.com/?cid=12503744163383451395,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Hotel Neo+ Penang,penang.neohotels.com,+6042551000,"68, Jalan Gurdwara, George Town, 10300 George Town, Pulau Pinang",George Town,Penang,Malaysia,10300,Hospitality,PROSPECT,50,http://penang.neohotels.com/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.2,4465,https://maps.google.com/?cid=10562125068116230599,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Granite Luxury Hotel Penang,thegranitehotel.com,+6042969191,"191, Jalan Magazine, George Town, 10300 George Town, Pulau Pinang",George Town,Penang,Malaysia,10300,Hospitality,PROSPECT,50,http://www.thegranitehotel.com/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.4,1433,https://maps.google.com/?cid=9083944916423371372,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"Hotel Sentral Georgetown, Penang",,+6042181111,"No. 12, Lrg Kinta, 10400 George Town, Pulau Pinang",George Town,Penang,Malaysia,10400,Hospitality,PROSPECT,50,,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.2,739,https://maps.google.com/?cid=16156673670170872770,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
lyf Georgetown Penang by The Ascott Limited,discoverasr.com,+6043739910,"No.2A, Jln Penang, Seksyen 14, 10000 George Town, Pulau Pinang",George Town,Penang,Malaysia,10000,Hospitality,PROSPECT,50,https://www.discoverasr.com/en/lyf/malaysia/lyf-georgetown-penang,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.6,627,https://maps.google.com/?cid=12879186327319808218,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Areca Hotel Penang,arecahotelpenang.com,+6042610050,"5, Jalan Khoo Sian Ewe, George Town, 10050 George Town, Pulau Pinang",George Town,Penang,Malaysia,10050,Hospitality,PROSPECT,50,http://www.arecahotelpenang.com/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.6,895,https://maps.google.com/?cid=5252250646457884409,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Veno Hotel,,+6042281005,"9, Jalan Zainul Abidin, 10400 George Town, Pulau Pinang",George Town,Penang,Malaysia,10400,Hospitality,PROSPECT,50,,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.4,402,https://maps.google.com/?cid=5137156826848298290,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
OZO George Town Penang,ozohotels.com,+6042263737,"166, Jalan Argyll, 10050 George Town, Pulau Pinang",George Town,Penang,Malaysia,10050,Hospitality,PROSPECT,50,https://www.ozohotels.com/penang-malaysia?utm_source=google&utm_medium=gmb&utm_campaign=ogp,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.4,1192,https://maps.google.com/?cid=7821159216875008154,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
WOW Hotel Penang,oyorooms.com,+60350378296,"406, Jln Penang, 10000 George Town, Pulau Pinang",George Town,Penang,Malaysia,10000,Hospitality,PROSPECT,50,https://www.oyorooms.com/328256/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.4,724,https://maps.google.com/?cid=11130188097193712239,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
St. Giles Wembley Penang Hotel,stgileshotels.com,+6042598000,"183, Jalan Magazine, George Town, 10300 George Town, Pulau Pinang",George Town,Penang,Malaysia,10300,Hospitality,PROSPECT,50,https://www.stgileshotels.com/st-giles-wembley,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.3,4123,https://maps.google.com/?cid=9220241517076676432,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Cheong Fatt Tze - The Qing Suites,cheongfatttzemansion.com,+60123788006,"9, Lebuh Leith, George Town, 10200 George Town, Pulau Pinang",George Town,Penang,Malaysia,10200,Hospitality,PROSPECT,50,https://www.cheongfatttzemansion.com/the-qing-suites/,,,General Manager,,+60123788006,5,WARM,,,YES,+60123788006,google_places,NO,YES,5,24,https://maps.google.com/?cid=1763981205030805777,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Moon Hotel Penang,,+601126436995,"26, Jalan Perlis, George Town, 10400 George Town, Pulau Pinang",George Town,Penang,Malaysia,10400,Hospitality,PROSPECT,50,,,,General Manager,,+601126436995,4,COLD,,,YES,+601126436995,google_places,NO,YES,4.6,165,https://maps.google.com/?cid=361576966871545945,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Forum Hotel Penang 富伦酒店,,+601135857296,"168, Jalan Argyll, George Town, 10050 George Town, Pulau Pinang",George Town,Penang,Malaysia,10050,Hospitality,PROSPECT,50,,,,General Manager,,+601135857296,4,COLD,,,YES,+601135857296,google_places,NO,YES,4.7,395,https://maps.google.com/?cid=12060432755989726386,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Le Dream Boutique Hotel,rentforlong.com,+6042519370,"139, Jalan Pintal Tali, George Town, 10100 George Town, Pulau Pinang",George Town,Penang,Malaysia,10100,Hospitality,PROSPECT,50,https://rentforlong.com/monthly/le-dream-boutique-hotel-penang/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.4,773,https://maps.google.com/?cid=16259807269332016143,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"Fifth Avenue Hotel, Penang",fifthavenuepenang.com,+601127399843,"8, Lebuh Macallum, 10300 George Town, Pulau Pinang",George Town,Penang,Malaysia,10300,Hospitality,PROSPECT,50,https://fifthavenuepenang.com/,,,General Manager,,+601127399843,5,WARM,,,YES,+601127399843,google_places,NO,YES,4.4,240,https://maps.google.com/?cid=4694747267829182547,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Magazine Boutique Hotel,,+60107683887,"87, Jalan Magazine, 10300 George Town, Pulau Pinang",George Town,Penang,Malaysia,10300,Hospitality,PROSPECT,50,,,,General Manager,,+60107683887,4,COLD,,,YES,+60107683887,google_places,NO,YES,4.1,104,https://maps.google.com/?cid=13653610913503699632,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Century Boutique Hotel (George Town),thecenturyhotels.com,+60134281937,"422, Lbh Chulia, George Town, 10200 George Town, Pulau Pinang",George Town,Penang,Malaysia,10200,Hospitality,PROSPECT,50,https://www.thecenturyhotels.com/,,,General Manager,,+60134281937,5,WARM,,,YES,+60134281937,google_places,NO,YES,4.4,137,https://maps.google.com/?cid=18343032433072656331,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mclane Boutique Hotel @ Georgetown,mclane.com.my,+6042611328,"17, Lorong Pasar, George Town, 10200 George Town, Pulau Pinang",George Town,Penang,Malaysia,10200,Hospitality,PROSPECT,50,http://www.mclane.com.my/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.3,115,https://maps.google.com/?cid=10342846318789312650,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Georgetown Inn by Sky Hive,skyhivevacay.com,+60182999210,"278A, Lebuh Victoria, George Town, 10300 George Town, Pulau Pinang",George Town,Penang,Malaysia,10300,Hospitality,PROSPECT,50,http://www.skyhivevacay.com/,,,General Manager,,+60182999210,5,WARM,,,YES,+60182999210,google_places,NO,YES,3.6,246,https://maps.google.com/?cid=1432469681171446067,,Google Places,3,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The George Penang By The Crest Collection,discoverasr.com,+6042919000,"138, Jln Penang, George Town, 10100 George Town, Pulau Pinang",George Town,Penang,Malaysia,10100,Hospitality,PROSPECT,50,https://www.discoverasr.com/en/the-crest-collection/malaysia/the-george-penang-by-the-crest-collection?utm_source=google&utm_medium=maps&utm_campaign=hq-google-maps-alwayson--all-en-my-my-thegeorgepenang--gbp&--&cid=map::gg::hq:ind:::all:en:my:my:thegeorgepenang:0:gbp:0:::,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.1,432,https://maps.google.com/?cid=18346886834144826437,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
PARKROYAL Penang Resort,panpacific.com,+6048862288,"PARKROYAL Penang Resort Batu Ferringhi Beach, 11100 Batu Ferringhi, Pulau Pinang",Batu Ferringhi,Penang,Malaysia,11100,Hospitality,PROSPECT,50,https://www.panpacific.com/en/hotels-and-resorts/pr-penang.html?utm_source=google&utm_medium=business_listing&utm_campaign=googlemybusiness,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.5,7577,https://maps.google.com/?cid=16516714835541732293,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Bayview Beach Resort,bbr.bayviewhotels.com,+6048861111,"Batu Ferringhi Beach, 11100 Batu Ferringhi, Pulau Pinang",Batu Ferringhi,Penang,Malaysia,11100,Hospitality,PROSPECT,50,https://bbr.bayviewhotels.com/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.2,8365,https://maps.google.com/?cid=5699802372377797934,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Baba Guest House,,+6048811686,"52, Kampung Batu Feringgi, Batu Ferringhi",Batu Ferringhi,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.5,100,https://maps.google.com/?cid=16596227957414220986,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Hard Rock Hotel Penang,hotel.hardrock.com,+6048811711,"Batu Ferringhi Beach, 11100 Batu Ferringghi, Pulau Pinang",Batu Ferringhi,Penang,Malaysia,11100,Hospitality,PROSPECT,50,https://hotel.hardrock.com/penang?utm_campaign=shrss_hotel_hard-rock-hotel-penang_websitelisting&utm_medium=referral&utm_source=gmb,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.5,6093,https://maps.google.com/?cid=17100527648614832641,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"Lone Pine, Penang, a Tribute Portfolio Resort",marriott.com,+6048868686,"97, Jalan Batu Ferringhi, 11100 Batu Ferringhi, Pulau Pinang",Batu Ferringhi,Penang,Malaysia,11100,Hospitality,PROSPECT,50,https://www.marriott.com/en-us/hotels/penlp-lone-pine-penang-a-tribute-portfolio-resort/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.1,2571,https://maps.google.com/?cid=1430632401631663854,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Padua inn,oyorooms.com,+60388733704,"11050, Jalan Sungai 1, Batu Ferringhi",Batu Ferringhi,Penang,Malaysia,11050,Hospitality,PROSPECT,50,https://www.oyorooms.com/h/97855/?utm_source=GMB_MY&utm_medium=Organic&utm_campaign=MY_GTN070&latitude=5.47150750142&longitude=100.246577729&locale=en,,,General Manager,,,4,COLD,,,NO,,,NO,YES,3.2,42,https://maps.google.com/?cid=8987182526597124007,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
ESQ Ferringhi Hotel,,+60350378296,"17, Lorong Sungai Emas, Batu Ferringhi",Batu Ferringhi,Penang,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.6,632,https://maps.google.com/?cid=10849449531200281879,,Google Places,3,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
