company,company_domain_name,phone,address,city,state,country,zip,industry,type,numberofemployees,website,firstname,lastname,jobtitle,email,mobilephone,nocturn_icp_score,nocturn_icp_tier,nocturn_star_rating,nocturn_room_count,nocturn_has_whatsapp,nocturn_whatsapp_number,nocturn_whatsapp_source,nocturn_has_email,nocturn_after_hours_gap,nocturn_google_rating,nocturn_google_reviews,nocturn_google_maps_url,nocturn_member_id,nocturn_source,nocturn_outreach_priority,nocturn_outreach_channel,nocturn_pilot_roi_estimate,nocturn_adr_estimate,nocturn_pilot_status,nocturn_pilot_start_date,nocturn_first_touch_template,nocturn_notes,nocturn_data_collected_date,lifecyclestage,hs_lead_status,lead_source,lead_source_detail
Kingwood Resort Mukah,kingwoodresort.com.my,+6084873888,"Lot 96, Block 17, Mukah Land District, 96400, Mukah, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,96400,Hospitality,PROSPECT,99,http://kingwoodresort.com.my/,,,General Manager,kingwoodresort_mukah@yahoo.com,,10,HOT,3 Star,99,NO,,,YES,YES,,,,0487,MAH Directory,3,Email,6264,120,Not Started,,1C,3 Star | 99 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Kuching Park Hotel,,+6082239888,"""Lot 606 Padungan Road"", 93100 Kuching, Sarawak, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,108,,,,General Manager,izora@rume.com.my,,9,HOT,3 Star,108,NO,,,YES,YES,,,,0338,MAH Directory,3,Email,6911,120,Not Started,,1C,3 Star | 108 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Legacy Hill Hotel,legacyhillhotel.com,+6082255155,"Lot 395, Ban Hock Road, 93100, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,94,https://www.legacyhillhotel.com,,,General Manager,info@legacyhillhotel.com,,8,HOT,Others,94,NO,,,YES,YES,,,,1844,MAH Directory,3,Email,6048,120,Not Started,,1C,94 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Lemonade Hotel,juicystay.com,+6085424210,"Lot 842, Jalan Merpati, 98000, Miri, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,98000,Hospitality,PROSPECT,37,https://www.juicystay.com/hotel/lemonade-hotel-miri,,,General Manager,reservations.lmnmyy@juicyhospitality.com.my,,5,WARM,Others,37,NO,,,YES,YES,,,,1892,MAH Directory,3,Email,2376,120,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Lot 10 Boutique Hotel,lot10hotel.com,+6082232228,"Lot 10, Section 53, KTLD at Jalan Ban Hock off Jalan Central Timur, 93100, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,58,http://www.lot10hotel.com,,,General Manager,enquiry@lot10hotel.com,,7,WARM,2 Star,58,NO,,,YES,YES,,,,1034,MAH Directory,3,Email,3672,120,Not Started,,1C,58 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mciti Suites,miri.mcitisuites.my,+6085665777,"Lot 2645-2646, Piasau Business Park, Jalan Bulatan Park, 98000, Miri, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,98000,Hospitality,PROSPECT,80,http://www.miri.mcitisuites.my,,,General Manager,rent@mcitisuites.my,,8,HOT,Others,80,NO,,,YES,YES,,,,0923,MAH Directory,3,Email,5183,120,Not Started,,1C,80 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mega Hotel Miri,megahotel.com.my,+6085432432,"Lot 907, Jalan Merbau, 98000, Miri, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,98000,Hospitality,PROSPECT,293,http://www.megahotel.com.my,,,General Manager,info@megahotel.com.my,,10,HOT,4 Star,293,NO,,,YES,YES,,,,0147,MAH Directory,3,Email,28187,180,Not Started,,1C,4 Star | 293 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mercure Miri City Centre,mercure-miri-citycentre.com,+60165223888,"Lot 2368, Block 9, MCLD, Jalan Merbau, 98000, Miri, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,98000,Hospitality,PROSPECT,172,https://www.mercure-miri-citycentre.com,,,General Manager,ha1k1@accor.com,+60165223888,11,HOT,4 Star,172,YES,+60165223888,mah_directory,YES,YES,,,,1643,MAH Directory,1,WhatsApp,16524,180,Not Started,,1B,4 Star | 172 rooms | Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Merdeka Palace Hotel & Suites,merdekapalace.com,+6082258000,"Jalan Tun Abang Haji Openg, Sarawak, 93000, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93000,Hospitality,PROSPECT,214,http://www.merdekapalace.com,,,General Manager,info@merdekapalace.com,,10,HOT,4 Star,214,NO,,,YES,YES,,,,0126,MAH Directory,3,Email,20735,180,Not Started,,1C,4 Star | 214 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Merdeka Suites Hotel,,+6085432181,"Lot 6920, Jalan Miri-Bintulu Road, 98000, Miri, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,98000,Hospitality,PROSPECT,48,,,,General Manager,anfasarhotel@gmail.com,,3,COLD,2 Star,48,NO,,,YES,YES,,,,1131,MAH Directory,4,Email,3024,120,Not Started,,1C,Email | Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Meritz Hotel,meritzhotel.com,+6085417888,"Level 4, Bintang Megamall, Lot 1079, Block 9, MCLD, Jalan Miri - Pujut, Miri, 98000, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,98000,Hospitality,PROSPECT,290,http://www.meritzhotel.com,,,General Manager,info@meritzhotel.com,,10,HOT,4 Star,290,NO,,,YES,YES,,,,0740,MAH Directory,3,Email,28187,180,Not Started,,1C,4 Star | 290 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Miri Marriott Resort & Spa,marriott.com,+6085421121,"Lot 779, Jalan Temenggong Datuk Oyong Lawai, 98008, Miri, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,98008,Hospitality,PROSPECT,220,http://www.marriott.com/hotels,,,General Manager,sales.miri@marriotthotels.com,,8,HOT,5 Star,220,NO,,,YES,YES,,,,0127,MAH Directory,3,Email,14256,120,Not Started,,1C,5 Star | 220 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mulu Marriott Resort & Spa,marriotthotels.com,+6085792388,"CDT 62, 98000, Miri, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,98000,Hospitality,PROSPECT,101,http://www.marriotthotels.com/myymu,,,General Manager,mhrs.myymc.ays@marriotthotels.com,,10,HOT,4 Star,101,NO,,,YES,YES,,,,0169,MAH Directory,3,Email,9720,180,Not Started,,1C,4 Star | 101 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
New World Suites Bintulu,newworldsuites.net,+6086331122,"Lot 3971, Jalan Tun Ahmad Zaidi, Parkcity Commercial Square, 97000, Bintulu, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,97000,Hospitality,PROSPECT,135,http://www.newworldsuites.net,,,General Manager,reservationnws@destinygroup.com.my,,10,HOT,4 Star,135,NO,,,YES,YES,,,,0558,MAH Directory,3,Email,12960,180,Not Started,,1C,4 Star | 135 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Nu Hotel,nuhotel.com.my,+6086312233,"No. 126, Lot 8349, Assyakirin Commerce Square, Jalan Tanjung Kidurong, 97000, Bintulu, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,97000,Hospitality,PROSPECT,210,http://www.nuhotel.com.my,,,General Manager,info@nuhotel.com.my,,10,HOT,4 Star,210,NO,,,YES,YES,,,,1251,MAH Directory,3,Email,20412,180,Not Started,,1C,4 Star | 210 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Oriental Evermore Hotel,,+6084644111,"No. 2, Lorong 2, Jalan Bersatu, 96100, Sarikei, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,96100,Hospitality,PROSPECT,50,,,,General Manager,inquiry@oe-hotel.com.my,,7,WARM,Others,50,NO,,,YES,YES,,,,1210,MAH Directory,3,Email,3240,120,Not Started,,1C,50 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Otel Hotel Sibu,otel.com.my,,"Jalan Wong King Huo, Pekan Sibu, 96000, Sibu, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,96000,Hospitality,PROSPECT,48,https://www.otel.com.my/,,,General Manager,enquiry.otelhotel@gmail.com,,4,COLD,Others,48,NO,,,YES,YES,,,,1338,MAH Directory,4,Email,3024,120,Not Started,,1C,Email,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Paragon Lutong Hotel,paragonlutong.com,+6085662211,"Lot 10203 - 10220, All of Parent Lot 3397, Blk 10, KBLD, 98107, Lutong, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,10203,Hospitality,PROSPECT,115,http://www.paragonlutong.com,,,General Manager,resv@paragonlutong.com,,10,HOT,3 Star,115,NO,,,YES,YES,,,,1003,MAH Directory,3,Email,7344,120,Not Started,,1C,3 Star | 115 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Parkcity Everly Hotel Bintulu,everlyhotel.com,+6086318888,"Jalan Tun Razak, 97000, Bintulu, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,97000,Hospitality,PROSPECT,225,http://www.everlyhotel.com,,,General Manager,reservation.pehb@theeverlygroup.com,,10,HOT,4 Star,225,NO,,,YES,YES,,,,0408,MAH Directory,3,Email,21707,180,Not Started,,1C,4 Star | 225 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Penview Hotel,penviewhotel.com,+6082341200,"Lot 3411, Block D, Jalan Tun Razak, 93450, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93450,Hospitality,PROSPECT,161,http://www.penviewhotel.com,,,General Manager,penview@yahoo.com,,10,HOT,3 Star,161,NO,,,YES,YES,,,,0806,MAH Directory,3,Email,10367,120,Not Started,,1C,3 Star | 161 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Permai Rainforest Resort,permairainforest.com,+6082846490,"Pantai Damai Santubong, Jalan Sultan Tengah, 93050, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93050,Hospitality,PROSPECT,38,http://www.permairainforest.com,,,General Manager,reserve@permairainforest.com,,5,WARM,Others,38,NO,,,YES,YES,,,,0588,MAH Directory,3,Email,2376,120,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Pine Garden Hotel,pinegardenkuching.com,+6082532789,"Lot 12732, Block 16, KCLD Jalan Tun Jugah, 93350, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,12732,Hospitality,PROSPECT,103,http://www.pinegardenkuching.com,,,General Manager,reservepinegarden@gmail.com,,8,HOT,Others,103,NO,,,YES,YES,,,,1201,MAH Directory,3,Email,6480,120,Not Started,,1C,103 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Premier Hotel Sibu,premierh.com.my,+6084323222,"Sarawak House Complex, Jalan Kampung Nyabor, 96000, Sibu, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,96000,Hospitality,PROSPECT,189,http://www.premierh.com.my,,,General Manager,sales@premierh.com.my,,10,HOT,3 Star,189,NO,,,YES,YES,,,,0296,MAH Directory,3,Email,12096,120,Not Started,,1C,3 Star | 189 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Promenade Hotel Bintulu,promenade.com.my,+6086858888,"Lot 8074, Lot 178, Bintulu Sentral, Jalan Kidurong, 97000, Bintulu, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,97000,Hospitality,PROSPECT,183,http://promenade.com.my,,,General Manager,enquiry_bintulu@promenade.com.my,,10,HOT,3 Star,183,NO,,,YES,YES,,,,0911,MAH Directory,3,Email,11664,120,Not Started,,1C,3 Star | 183 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Pullman Kuching,pullmanhotels.com,+6082222888,"No. 1A, Jalan Mathies, 93100, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,389,http://www.pullmanhotels.com,,,General Manager,h6332@accor.com,,7,WARM,5 Star,389,NO,,,YES,YES,,,,0611,MAH Directory,3,Email,25056,120,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Pullman Miri Waterfront,pullmanhotels.com,+6085323888,"Lot 1347, Miri Waterfront Commercial Centre, 98000, Miri, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,98000,Hospitality,PROSPECT,328,http://www.pullmanhotels.com,,,General Manager,h9731-mk@accor.com,,7,WARM,5 Star,328,NO,,,YES,YES,,,,1145,MAH Directory,3,Email,21168,120,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Purnama Hotel Limbang,purnamalimbang.com,+6085216700,"Jalan Buangsiol, 98700, Limbang, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,98700,Hospitality,PROSPECT,218,http://www.purnamalimbang.com,,,General Manager,reserve.purnama@penviewhotel.com,,10,HOT,3 Star,218,NO,,,YES,YES,,,,0834,MAH Directory,3,Email,14040,120,Not Started,,1C,3 Star | 218 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Raia Hotel & Convention Centre Kuching,raiahotels.com.my,+60102025005,"Lot 1586 Block 17, Jalan Lapangan Terbang, 93250, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93250,Hospitality,PROSPECT,237,http://www.raiahotels.com.my,,,General Manager,rsvn.kch@raiahotels.com.my,+60102025005,11,HOT,4 Star,237,YES,+60102025005,mah_directory,YES,YES,,,,1544,MAH Directory,1,WhatsApp,23004,180,Not Started,,1B,4 Star | 237 rooms | Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Rh Hotel Sibu,rhhotels.com.my,+6084365888,"Jalan Kampong Nyabor, 96000, Sibu, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,96000,Hospitality,PROSPECT,226,http://www.rhhotels.com.my,,,General Manager,reservationssibu@rhhotels.com.my,,10,HOT,4 Star,226,NO,,,YES,YES,,,,0499,MAH Directory,3,Email,21707,180,Not Started,,1C,4 Star | 226 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Riverside Majestic Hotel,riversidemajestic.com,+6082247777,"Jalan Tunku Abdul Rahman, 93100, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,513,http://www.riversidemajestic.com,,,General Manager,contact@rmh.my,,4,COLD,5 Star,513,NO,,,YES,YES,,,,0098,MAH Directory,4,Email,33048,120,Not Started,,1C,5 Star | Email | Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Roxy Beach Resort Sematan,roxysematan.com,+6082572414,"Sublot 29, 3rd Commercial Exchange, Jalan Datuk Tawi Sli, 93350, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93350,Hospitality,PROSPECT,70,https://roxysematan.com/,,,General Manager,sales@roxysematan.com,,8,HOT,Others,70,NO,,,YES,YES,,,,1855,MAH Directory,3,Email,4536,120,Not Started,,1C,70 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Roxy Hotel Kuching,roxyhotel.my,+6082241444,"No. 1, Roxy Hotel & Apartment, Jalan Batu Kawa, 93250, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93250,Hospitality,PROSPECT,62,https://roxyhotel.my/kuching/,,,General Manager,roxyhotelkuching@gmail.com,,8,HOT,Others,62,NO,,,YES,YES,,,,1300,MAH Directory,3,Email,3888,120,Not Started,,1C,62 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Roxy Hotel Serian,roxyhotelkuching.com.my,+6082876414,"No. 5, Lot 1348, Serian Piazza, Jalan Datuk Michael Ben, 94700, Serian, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,94700,Hospitality,PROSPECT,53,https://roxyhotelkuching.com.my/roxy-serian-hotel/,,,General Manager,roxyhotelserian@gmail.com,,7,WARM,2 Star,53,NO,,,YES,YES,,,,1543,MAH Directory,3,Email,3240,120,Not Started,,1C,53 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Samalaju Resort Hotel,samalajuresorthotel.com,+086291999,"Lot 132, Block 1, Kemena Land District, Samalaju Industrial Park, 97000, Bintulu, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,97000,Hospitality,PROSPECT,175,http://www.samalajuresorthotel.com,,,General Manager,enquiries@samalajuresorthotel.com,,8,HOT,Others,175,NO,,,YES,YES,,,,0734,MAH Directory,3,Email,11232,120,Not Started,,1C,175 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Samudra Hotel,samudrahotel.com.my,+6082421099,"Lot 382 - 386, Lorong 6, Section 10 KTLD, Jalan Nanas, 93400, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93400,Hospitality,PROSPECT,37,http://www.samudrahotel.com.my,,,General Manager,admin@samudra.my,,5,WARM,Orchid,37,NO,,,YES,YES,,,,1072,MAH Directory,3,Email,2376,120,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sentral View Hotel Bintulu,,+6086351300,"Sublot 184, Lot 7668, Bintulu Sentral, 97000, Bintulu, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,97000,Hospitality,PROSPECT,125,,,,General Manager,sentralviewhotel@gmail.com,,6,WARM,2 Star,125,NO,,,YES,YES,,,,1724,MAH Directory,3,Email,7992,120,Not Started,,1C,125 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Serapi Hotel,serapihotel.com,+6082523725,"Lot 42, KTLD, Jalan Kulas Utara II, Kampung Bandarshah, 93400, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93400,Hospitality,PROSPECT,49,http://www.serapihotel.com,,,General Manager,info@serapihotel.com,,7,WARM,3 Star,49,NO,,,YES,YES,,,,1490,MAH Directory,3,Email,3024,120,Not Started,,1C,3 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Seri Simanggang Hotel,,+6083322699,"""Lot 1518, Block 2, Plot 49"", Simanggang Town District, 98000 Sri Aman, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,98000,Hospitality,PROSPECT,158,,,,General Manager,solo@serisimangganghotel.com,,9,HOT,3 Star,158,NO,,,YES,YES,,,,1023,MAH Directory,3,Email,10152,120,Not Started,,1C,3 Star | 158 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sheraton Kuching Hotel,sheratonkuching.com,+6082221188,"No. 2, Jalan Padungan, 93100, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,378,https://sheratonkuching.com,,,General Manager,kuching.reservation@sheraton.com,,7,WARM,5 Star,378,NO,,,YES,YES,,,,1731,MAH Directory,3,Email,24408,120,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Starlink Hotel,,+6084215833,"Lot 8427 Block 10, Seduan Land District No. 13, Tunku Abdul Rahman 2C, 96000, Sibu, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,96000,Hospitality,PROSPECT,144,,,,General Manager,daesco@starmegamall.com,,7,WARM,Others,144,NO,,,YES,YES,,,,1677,MAH Directory,3,Email,9288,120,Not Started,,1C,144 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Stayinn Gateway Hotel & Apartment Kuching,stayinn-gateway.business.site,+6082250958,"No. 9, Level 4, Jalan Bukit Mata, 93100, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,70,https://stayinn-gateway.business.site/,,,General Manager,,,9,HOT,3 Star,70,NO,,,NO,YES,,,,0330,MAH Directory,3,Phone,4536,120,Not Started,,1D,3 Star | 70 rooms | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Tanahmas Hotel,tanahmashotel.com,+6084333188,"Lot 277, Block 5, Jalan Kampong Nyabor, 96000, Sibu, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,96000,Hospitality,PROSPECT,120,https://www.tanahmashotel.com/,,,General Manager,info@tanahmas.com.my,,10,HOT,3 Star,120,NO,,,YES,YES,,,,0269,MAH Directory,3,Email,7776,120,Not Started,,1C,3 Star | 120 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Telang Usan Hotel Kuching,telangusan.com,+6082415588,"Lot 340 - 345, Jalan Ban Hock, P.O. Box 1579, 93732 , Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93732,Hospitality,PROSPECT,66,https://www.telangusan.com/kuching.html,,,General Manager,tusan@po.jaring.my,,10,HOT,3 Star,66,NO,,,YES,YES,,,,0078,MAH Directory,3,Email,4104,120,Not Started,,1C,3 Star | 66 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Everly Lhesson,teg-hotels.com,+6082263900,"Lot 21019, Vivacity Megamall, Block 11, MTLD Jalan Wan Alwi, 93350, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,21019,Hospitality,PROSPECT,240,https://teg-hotels.com/,,,General Manager,reservation.telk@theeverlygroup.com,,8,HOT,Others,240,NO,,,YES,YES,,,,1898,MAH Directory,3,Email,15552,120,Not Started,,1C,240 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Limetree Hotel,limetreehotel.com.my,+6082414600,"Lot 317, Jalan Abell, 93100, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,50,http://www.limetreehotel.com.my,,,General Manager,info@limetreehotel.com.my,,10,HOT,3 Star,50,NO,,,YES,YES,,,,0667,MAH Directory,3,Email,3240,120,Not Started,,1C,3 Star | 50 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Marian Boutique Lodging Hotel,themarian.com.my,+6082252777,"No.25 & 27, Wayang Street, 93000, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93000,Hospitality,PROSPECT,40,http://www.themarian.com.my,,,General Manager,info@themarian.com.my,,5,WARM,Others,40,NO,,,YES,YES,,,,1289,MAH Directory,3,Email,2591,120,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Meritin Hotel,meritinhotel.com,+6082550800,"315, No. 92-94, Jalan Padungan, 93100, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,32,http://www.meritinhotel.com,,,General Manager,meritinhotel@gmail.com,,7,WARM,3 Star,32,NO,,,YES,YES,,,,1285,MAH Directory,3,Email,2160,120,Not Started,,1C,3 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Paramount Hotel Sibu,paramountsibu.com,+6084331122,,Kuching,Sarawak,Malaysia,,Hospitality,PROSPECT,95,http://www.paramountsibu.com,,,General Manager,paramount_hotel@yahoo.com,,10,HOT,3 Star,95,NO,,,YES,YES,,,,0361,MAH Directory,3,Email,6048,120,Not Started,,1C,3 Star | 95 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Ranee Boutique Suites,theranee.com,+6082258833,"6 & 7 Main Bazaar, 93000, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93000,Hospitality,PROSPECT,24,http://www.theranee.com,,,General Manager,reservations@theranee.com,,5,WARM,Others,24,NO,,,YES,YES,,,,0891,MAH Directory,3,Email,2160,120,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Village House (Tvh) By Singgahsana Lodge Adventures,villagehouse.com.my,+6082846166,"Lot 633-634, Kampung Santubong, Off Jalan Pantai Puteri, 93050, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93050,Hospitality,PROSPECT,14,https://villagehouse.com.my/,,,General Manager,info@villagehouse.com.my,,5,WARM,Others,14,NO,,,YES,YES,,,,1672,MAH Directory,3,Email,2160,120,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
