company,company_domain_name,phone,address,city,state,country,zip,industry,type,numberofemployees,website,firstname,lastname,jobtitle,email,mobilephone,nocturn_icp_score,nocturn_icp_tier,nocturn_star_rating,nocturn_room_count,nocturn_has_whatsapp,nocturn_whatsapp_number,nocturn_whatsapp_source,nocturn_has_email,nocturn_after_hours_gap,nocturn_google_rating,nocturn_google_reviews,nocturn_google_maps_url,nocturn_member_id,nocturn_source,nocturn_outreach_priority,nocturn_outreach_channel,nocturn_pilot_roi_estimate,nocturn_adr_estimate,nocturn_pilot_status,nocturn_pilot_start_date,nocturn_first_touch_template,nocturn_notes,nocturn_data_collected_date,lifecyclestage,hs_lead_status,lead_source,lead_source_detail
Sari Pacifica Resort & Spa Redang Island,saripacificaredang.com,+60389418887,"Long Beach, Redang Island, Pulau Redang, 21090 Kuala Terengganu, Terengganu",Redang Island,Terengganu,Malaysia,21090,Hospitality,PROSPECT,50,https://www.saripacificaredang.com/,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.5,432,https://maps.google.com/?cid=4541952505996927789,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Delima Redang Resort,facebook.com,+60139247979,"Pulau Redang, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,https://www.facebook.com/delimaredang/,,,General Manager,,+60139247979,3,COLD,,,YES,+60139247979,google_places,NO,YES,3.4,252,https://maps.google.com/?cid=12809232657906138163,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sari Pacifica Resort & Spa Lang Tengah Island,,,"Lot 60, 63, R 218 Pasir Besar Lang Tengah Island, Pulau Lang Tengah",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,0,DISQUALIFIED,,,NO,,,NO,YES,3.7,245,https://maps.google.com/?cid=7295102149275148887,,Google Places,5,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Summer Bay Lang Tengah Island Resort,summerbayresort.com.my,+60199344666,"Lot 52, Lang Tengah Island",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,http://www.summerbayresort.com.my/,,,General Manager,,+60199344666,3,COLD,,,YES,+60199344666,google_places,NO,YES,4.4,687,https://maps.google.com/?cid=4617012732504824160,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Redang Pelangi Resort,redangpelangi.com,+6096242158,"Pasir Panjang, 20000 Kuala Terengganu, Terengganu",Redang Island,Terengganu,Malaysia,20000,Hospitality,PROSPECT,50,http://www.redangpelangi.com/,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.3,654,https://maps.google.com/?cid=5423370248132109694,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Redang Inn,,+6096245635,"Teluk Bakau, Pulau Redang",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,,,https://maps.google.com/?cid=11174183546560311936,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Arikiya Redang Village Guest House,,+60166321694,"Unnamed Rd, Pulau Redang, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60166321694,2,DISQUALIFIED,,,YES,+60166321694,google_places,NO,YES,3.9,70,https://maps.google.com/?cid=952277337250047775,,Google Places,5,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Redang De Rimba Resort,redangderimba.top,+6096302887,"Lot 171, Kampung Baru, Pulau Redang, 21090 Redang Island, Terengganu",Redang Island,Terengganu,Malaysia,21090,Hospitality,PROSPECT,50,https://redangderimba.top/,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.5,388,https://maps.google.com/?cid=16713781312032130414,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Berjaya Redang Resort,berjayahotel.com,+6096308888,"P.O.Box 126, Main Post Office, Kuala Terengganu, Terengganu, Pulau Redang, 20928 Kuala Terengganu, Terengganu",Redang Island,Terengganu,Malaysia,20928,Hospitality,PROSPECT,50,http://www.berjayahotel.com/hotels-and-resorts/malaysia/redang.html,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.3,63,https://maps.google.com/?cid=16541897544739636688,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ayu Mayang Resort Sdn. Bhd,,+6096220793,"D/A 193, Jln. Kg. Cina, Pasir Panjang, Pulau Redang, Kuala Terengganu, Terengganu, Malaysia",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,5,1,https://maps.google.com/?cid=13260079954026111597,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Redang Beach Resort,redang.com.my,+60320315079,"Pulau Redang, 21090 Kuala Terengganu, Terengganu",Redang Island,Terengganu,Malaysia,21090,Hospitality,PROSPECT,50,https://www.redang.com.my/,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.2,1885,https://maps.google.com/?cid=5223207339443450552,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Coral Redang Island Resort,coralredang.com.my,+6096307110,"Redang Island, Pulau Redang, 20000 Pasir Panjang, Terengganu",Redang Island,Terengganu,Malaysia,20000,Hospitality,PROSPECT,50,https://coralredang.com.my/,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.1,413,https://maps.google.com/?cid=8818726285245747463,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Redang Campstay (Campsite),agoda.com,,Malaysia,Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,https://www.agoda.com/redang-campstay-campsite/hotel/redang-island-my.html,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,,,https://maps.google.com/?cid=365985517950416572,,Google Places,5,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Redang Campstay (Bamboo House),agoda.com,,Malaysia,Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,https://www.agoda.com/redang-campstay/hotel/kuala-terengganu-my.html,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,,,https://maps.google.com/?cid=15994939263680855513,,Google Places,5,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Tok Ayah Homestay Pulau Redang,,+60139345242,"Pulau Redang, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60139345242,2,DISQUALIFIED,,,YES,+60139345242,google_places,NO,YES,3.7,3,https://maps.google.com/?cid=10344958864896444263,,Google Places,5,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Dahlia Redang,facebook.com,+60199561839,"Unnamed Road, Pulau Redang, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,https://www.facebook.com/dahliaredang/,,,General Manager,,+60199561839,3,COLD,,,YES,+60199561839,google_places,NO,YES,4.6,12,https://maps.google.com/?cid=7624286092220470285,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Inap Tamu Maju,,+60182101808,"A-84, Jalan Kampung Baru, Pulau Redang, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60182101808,2,DISQUALIFIED,,,YES,+60182101808,google_places,NO,YES,3,1,https://maps.google.com/?cid=15974659548484813836,,Google Places,5,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Redang Mesra Homestay,,+60137256818,"A 102 kampung baru, Village, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60137256818,2,DISQUALIFIED,,,YES,+60137256818,google_places,NO,YES,,,https://maps.google.com/?cid=1033816978171376395,,Google Places,5,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Redang Teratai,,+60199907615,"A 104, Pulau Redang, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60199907615,2,DISQUALIFIED,,,YES,+60199907615,google_places,NO,YES,5,4,https://maps.google.com/?cid=6941257750365968191,,Google Places,5,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Anjung bonda,,+60199910947,"A-110, kg baru, Pulau Redang, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60199910947,2,DISQUALIFIED,,,YES,+60199910947,google_places,NO,YES,,,https://maps.google.com/?cid=3366222726608652106,,Google Places,5,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Redang De' Rimba - Standard Quadruple Room,bluepillow.com,,Malaysia,Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,https://www.bluepillow.com/search/59437da37c00cb0e642fc846/103235302?dest=bkng&cat=Villa&lat=5.78199&lng=103.0118&language=en,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,,,https://maps.google.com/?cid=15508050392089491466,,Google Places,5,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Asmadi Guest House,,+60139285002,"Pulau Redang, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60139285002,2,DISQUALIFIED,,,YES,+60139285002,google_places,NO,YES,4.2,52,https://maps.google.com/?cid=17776671415617497006,,Google Places,5,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
abah guest house,,,"Pulau Redang, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,0,DISQUALIFIED,,,NO,,,NO,YES,1,1,https://maps.google.com/?cid=543086553023000898,,Google Places,5,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"Nikma Redang Service (Boat rental ,Guesthouse,Motorcycle)",,+601126949196,"A-26, Kampung Baru, Pulau Redang, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+601126949196,2,DISQUALIFIED,,,YES,+601126949196,google_places,NO,YES,5,1,https://maps.google.com/?cid=4876566001550397080,,Google Places,5,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Redang Abadi Chalet,,+60169256013,"A173 kampung baru, Pulau Redang, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60169256013,2,DISQUALIFIED,,,YES,+60169256013,google_places,NO,YES,3,1,https://maps.google.com/?cid=14522961759767712561,,Google Places,5,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Taaras Staff Quarters,,+6096308888,"Pulau Redang, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,4.3,27,https://maps.google.com/?cid=4266877906597386106,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Cliff Bay Suites,,+60127072466,"Q2P7+R4, Pulau Redang, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60127072466,2,DISQUALIFIED,,,YES,+60127072466,google_places,NO,YES,4.3,7,https://maps.google.com/?cid=16845122195801167522,,Google Places,5,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Taaras Pulau Redang,,+60189462566,"Pulau Redang, 21090 Kuala Terengganu, Terengganu",Redang Island,Terengganu,Malaysia,21090,Hospitality,PROSPECT,50,,,,General Manager,,+60189462566,2,DISQUALIFIED,,,YES,+60189462566,google_places,NO,YES,3.3,9,https://maps.google.com/?cid=270248282667838943,,Google Places,5,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Rock & Beach Campsite,,+60102729259,"Q2P9+3G, Pulau Redang, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60102729259,2,DISQUALIFIED,,,YES,+60102729259,google_places,NO,YES,4.7,3,https://maps.google.com/?cid=1589901142368391577,,Google Places,5,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Pirate Captain's Sailboat,bluepillow.com,,Malaysia,Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,https://www.bluepillow.com/search/655209a71811a9820ec64abc?dest=ago&cat=Vacation+rental+(other)&lat=5.78787&lng=103.01803&language=en,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,,,https://maps.google.com/?cid=3999594250558865145,,Google Places,5,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Amannagappa Redang Beach Chalet,,+60320709988,"D/A Teluk Kalong Kecil, Terengganu, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,,,https://maps.google.com/?cid=3985773306305615257,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Kieara Redang Chalet,bluepillow.com,,Malaysia,Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,https://www.bluepillow.com/search/655202141811a9820ec0c5e9?dest=ago&cat=Vacation+rental+(other)&lat=5.75929&lng=103.00635&language=en,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,,,https://maps.google.com/?cid=5559625230317179420,,Google Places,5,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Kieara chalet Redang,,+60193636500,"Kg Baru, Pulau Redang, 21090 Kuala Terengganu, Terengganu",Redang Island,Terengganu,Malaysia,21090,Hospitality,PROSPECT,50,,,,General Manager,,+60193636500,2,DISQUALIFIED,,,YES,+60193636500,google_places,NO,YES,4.1,32,https://maps.google.com/?cid=12013816192093383458,,Google Places,5,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Redang Campstay,,+60173906080,"Telok Kalong, Pulau Redang, Merang",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60173906080,2,DISQUALIFIED,,,YES,+60173906080,google_places,NO,YES,4.2,51,https://maps.google.com/?cid=909455772663215886,,Google Places,5,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Redang Campstay A Frame,trip.com,,Malaysia,Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,https://www.trip.com/hotels/detail/?hotelid=107201096&Allianceid=1318093&sid=269617419&utm_medium=vr&utm_campaign=vrwebsite&utm_source=googlevr&trip_sub1=googlevrwebsite,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,,,https://maps.google.com/?cid=4933736978499664097,,Google Places,5,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Redang Ocean Dive Centre,facebook.com,+60199410665,"Pulau Redang, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,https://www.facebook.com/redangoceandivecentre,,,General Manager,,+60199410665,3,COLD,,,YES,+60199410665,google_places,NO,YES,3.4,8,https://maps.google.com/?cid=6082202601565901658,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Peridot By The Sea @ Redang,peridotbythesea.com.my,+6096307337,"Lot 87 and 88, Pulau Redang, 21090 Kuala Terengganu, Terengganu",Redang Island,Terengganu,Malaysia,21090,Hospitality,PROSPECT,50,https://peridotbythesea.com.my/,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.6,22,https://maps.google.com/?cid=11102226433224068212,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ayu Mayang Resort,,+6096902888,"Ayu Mayang Beach Resort, 42, 21090 Pulau Redang, Terengganu",Redang Island,Terengganu,Malaysia,21090,Hospitality,PROSPECT,50,,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,5,2,https://maps.google.com/?cid=7550729982496279892,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
asrama zawawi,,,"Pulau Redang, Kuala Terengganu",Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,0,DISQUALIFIED,,,NO,,,NO,YES,5,1,https://maps.google.com/?cid=58299208469228773,,Google Places,5,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Redang Divers Resort,redangdivers.com,+60133000988,"Long Beach, Pulau Redang, 21090 Kuala Terengganu, Terengganu",Redang Island,Terengganu,Malaysia,21090,Hospitality,PROSPECT,50,https://www.redangdivers.com/,,,General Manager,,+60133000988,3,COLD,,,YES,+60133000988,google_places,NO,YES,3.2,5,https://maps.google.com/?cid=10203611504476504141,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Laguna Resort waiting center,,,laguna island,Redang Island,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,0,DISQUALIFIED,,,NO,,,NO,YES,4.3,114,https://maps.google.com/?cid=1466632175525014684,,Google Places,5,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Laguna Redang Island Resort,lagunaredang.com.my,+6096307888,"Redang, Pulau Redang, 21090 Kuala Terengganu, Terengganu",Redang Island,Terengganu,Malaysia,21090,Hospitality,PROSPECT,50,https://www.lagunaredang.com.my/,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.3,1822,https://maps.google.com/?cid=1573152039244624758,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Redang Lagoon Resort,redanglagoon.com,+6096665020,"Lot 94, Pasir Panjang, Jeti Kampung (Pulau Redang) - Jeti Pasir Panjang (Pulau Redang), Pulau Redang, 21090 Kuala Terengganu, Terengganu",Redang Island,Terengganu,Malaysia,21090,Hospitality,PROSPECT,50,http://www.redanglagoon.com/,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.9,580,https://maps.google.com/?cid=4029402146808126534,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Redang Reef Resort,redangreefresort.com.my,+6096226181,"21090, Terengganu",Redang Island,Terengganu,Malaysia,21090,Hospitality,PROSPECT,50,http://redangreefresort.com.my/,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.8,523,https://maps.google.com/?cid=1126739935371797889,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
BuBu Long Beach Resort,buburesort.com,+60162603541,"Long Beach, Perhentian Island Kecil, 22300, Terengganu",Perhentian,Terengganu,Malaysia,22300,Hospitality,PROSPECT,50,http://www.buburesort.com/,,,General Manager,,+60162603541,3,COLD,,,YES,+60162603541,google_places,NO,YES,4.4,797,https://maps.google.com/?cid=2869559148599503051,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Perhentian Island Resort,perhentianislandresort.my,+60321448530,"Pulau Perhentian Besar, Besut, Terengganu",Perhentian,Terengganu,Malaysia,,Hospitality,PROSPECT,50,http://www.perhentianislandresort.my/,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4,1545,https://maps.google.com/?cid=8044326921308869040,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Flora Bay 2,florabayresort.com,+6096911666,Malaysia,Perhentian,Terengganu,Malaysia,,Hospitality,PROSPECT,50,http://www.florabayresort.com/,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.8,258,https://maps.google.com/?cid=13926844431478618459,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Bubbles Dive Resort,bubblesdc.com,+60195999628,"No.546A, Jalan Kubur Batu 8 Seberang Kastam, Pulau Perhentian Besar, 22300 Kuala Besut, Terengganu",Perhentian,Terengganu,Malaysia,22300,Hospitality,PROSPECT,50,http://bubblesdc.com/,,,General Manager,,+60195999628,3,COLD,,,YES,+60195999628,google_places,NO,YES,4.7,233,https://maps.google.com/?cid=9449945742761267302,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Cozy Chalet Perhentian Island,perhentianislandcocohut.com,+6096906770,"No 102, 103, Jalan Besar, Pulau Perhentian Besar, 22300 Besut, Terengganu",Perhentian,Terengganu,Malaysia,22300,Hospitality,PROSPECT,50,https://perhentianislandcocohut.com/2018/,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4,303,https://maps.google.com/?cid=6608340451306579036,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
BuBu Villa,buburesort.com,+60162603548,"Pulau Perhentian Kecil, 22300 Besut, Terengganu",Perhentian,Terengganu,Malaysia,22300,Hospitality,PROSPECT,50,http://www.buburesort.com/,,,General Manager,,+60162603548,3,COLD,,,YES,+60162603548,google_places,NO,YES,4.4,325,https://maps.google.com/?cid=14905318691476208911,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Shari-la Island Resort,,+6096977500,"Pulau Perhentian Kecil, Terengganu, Malaysia",Perhentian,Terengganu,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,3.5,640,https://maps.google.com/?cid=1010166508603624600,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ombak Dive Resort,ombak.my,+6096911021,"406, Coral Bay, Pulau Perhentian Kecil, Besut",Perhentian,Terengganu,Malaysia,,Hospitality,PROSPECT,50,http://www.ombak.my/,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.2,621,https://maps.google.com/?cid=5340526155393334046,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Anis View Perhentian,anisviewperhentian.top,+60103545412,"No 47, Kampung Pulau Perhentian, Perhentian Island",Perhentian,Terengganu,Malaysia,,Hospitality,PROSPECT,50,https://anisviewperhentian.top/,,,General Manager,,+60103545412,3,COLD,,,YES,+60103545412,google_places,NO,YES,3.5,58,https://maps.google.com/?cid=13104670072910380675,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Coral View Island Resort,coralviewislandresort.com.my,+6096974943,"Daerah Besut, Pulau Perhentian Besar, Pulau Perhentian Besar, 22300 Teluk Pauh, Terengganu",Perhentian,Terengganu,Malaysia,22300,Hospitality,PROSPECT,50,https://coralviewislandresort.com.my/,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4,994,https://maps.google.com/?cid=9793006488035355227,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Senja Bay Resort,senjabay.com,+6096914793,"Coral Bay, Pulau Perhentian Kecil, Besut",Perhentian,Terengganu,Malaysia,,Hospitality,PROSPECT,50,http://www.senjabay.com/,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.6,524,https://maps.google.com/?cid=6233024129982473917,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Barat Perhentian,baratperhentian.com,+60162618888,"The Barat Perhentian, Lot 136, Pulau Perhentian Besar, 22300 Besut, Terengganu",Perhentian,Terengganu,Malaysia,22300,Hospitality,PROSPECT,50,http://www.baratperhentian.com/,,,General Manager,,+60162618888,3,COLD,,,YES,+60162618888,google_places,NO,YES,4,1438,https://maps.google.com/?cid=14541419791220050761,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
